subject_uri,predicate_uri,object_uri
http://dbpedia.org/resource/NBCUniversal,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/NBCUniversal,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Sunnyvale,_California"
http://dbpedia.org/resource/NBCUniversal,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Last_Starship_from_Earth
http://dbpedia.org/resource/Netscape,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/A_Calculus_of_Angels
http://dbpedia.org/resource/Netscape,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Michael_F._Flynn
http://dbpedia.org/resource/Netscape,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/A_Calculus_of_Angels
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/IVillage
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Michael_F._Flynn
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/MontaVista
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NBCUniversal
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Sunnyvale,_California"
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Last_Starship_from_Earth
http://dbpedia.org/resource/Niels_Bohr,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Pamela_Anderson,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Kid_Rock
http://dbpedia.org/resource/Picnik,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Polycom,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/E._E._Smith
http://dbpedia.org/resource/Raza_Jaffrey,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Miranda_Raison
http://dbpedia.org/resource/Robert_Hofstadter,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Physics
http://dbpedia.org/resource/Robert_Louis_Stevenson,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Strange_Case_of_Dr_Jekyll_and_Mr_Hyde
http://dbpedia.org/resource/Rudyard_Kipling,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Saint-John_Perse,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Saul_Williams,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Persia_White
http://dbpedia.org/resource/Shirin_Ebadi,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Peace_Prize
http://dbpedia.org/resource/Shmuel_Yosef_Agnon,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Siebel_Systems,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/California
http://dbpedia.org/resource/Siebel_Systems,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Siebel_Systems,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Last_Starship_from_Earth
http://dbpedia.org/resource/Sigrid_Undset,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Silicon_Graphics,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/A_Calculus_of_Angels
http://dbpedia.org/resource/Silicon_Graphics,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Michael_F._Flynn
http://dbpedia.org/resource/Silicon_Graphics,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Spokeo,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Mountain_View,_California"
http://dbpedia.org/resource/Susannah_Harker,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Paul_McGann
http://dbpedia.org/resource/Sybase,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Berkeley,_California"
http://dbpedia.org/resource/Synopsys,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/A_Calculus_of_Angels
http://dbpedia.org/resource/Synopsys,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Michael_F._Flynn
http://dbpedia.org/resource/Synopsys,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Synopsys,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Last_Starship_from_Earth
http://dbpedia.org/resource/Theodor_Mommsen,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/The_Last_Starship_from_Earth,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/IVillage
http://dbpedia.org/resource/The_Last_Starship_from_Earth,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/MontaVista
http://dbpedia.org/resource/The_Last_Starship_from_Earth,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NBCUniversal
http://dbpedia.org/resource/The_Last_Starship_from_Earth,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/The_Last_Starship_from_Earth,http://dbpedia.org/ontology/subsidiary,"http://dbpedia.org/resource/Sunnyvale,_California"
http://dbpedia.org/resource/Thomas_M._Disch,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/334_(novel)
http://dbpedia.org/resource/V._S._Naipaul,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/NYNEX
http://dbpedia.org/resource/Verisign,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Verisign,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/The_Last_Starship_from_Earth
http://dbpedia.org/resource/Vicente_Aleixandre,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Walter_Jon_Williams,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Aristoi_(novel)
http://dbpedia.org/resource/Wole_Soyinka,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Nobel_Prize_in_Literature
http://dbpedia.org/resource/Yahoo!,http://dbpedia.org/ontology/subsidiary,http://dbpedia.org/resource/Zimbra
